"Gene","Direction","Count","Files"
"STT3A","DOWN",1,"NS5+polyIC_vs_NS5"
"STX12","UP",1,"NS5+polyIC_vs_NS5"
"STX1A","DOWN",1,"NS5+polyIC_vs_NS5"
"STX6","DOWN",1,"NS5+polyIC_vs_NS5"
"STXBP1","DOWN",1,"NS5+polyIC_vs_NS5"
"STYX","DOWN",1,"NS5+polyIC_vs_NS5"
"SUGP1","UP",1,"NS5+polyIC_vs_NS5"
"SUMF2","DOWN",1,"NS5+polyIC_vs_NS5"
"SURF2","UP",1,"NS5+polyIC_vs_NS5"
"SURF4","DOWN",1,"NS5+polyIC_vs_NS5"
"SUV39H2","UP",1,"NS5+polyIC_vs_NS5"
"SYNCRIP","UP",1,"NS5+polyIC_vs_NS5"
"SYNE1","DOWN",1,"NS5+polyIC_vs_NS5"
"SYT13","DOWN",1,"NS5+polyIC_vs_NS5"
"TACC3","UP",1,"NS5+polyIC_vs_NS5"
"TACO1","UP",1,"NS5+polyIC_vs_NS5"
"TADA1","UP",1,"NS5+polyIC_vs_NS5"
"TAF1A","UP",1,"NS5+polyIC_vs_NS5"
"TAF9","UP",1,"NS5+polyIC_vs_NS5"
"TANC2","DOWN",1,"NS5+polyIC_vs_NS5"
"TAX1BP3","DOWN",1,"NS5+polyIC_vs_NS5"
"TBC1D5","DOWN",1,"NS5+polyIC_vs_NS5"
"TBK1","UP",1,"NS5+polyIC_vs_NS5"
"TCEAL1","UP",1,"NS5+polyIC_vs_NS5"
"TCTEX1D2","DOWN",1,"NS5+polyIC_vs_NS5"
"TDRKH","DOWN",1,"NS5+polyIC_vs_NS5"
"TEN1","UP",1,"NS5+polyIC_vs_NS5"
"TESC","UP",1,"NS5+polyIC_vs_NS5"
"TEX10","UP",1,"NS5+polyIC_vs_NS5"
"TFF1","UP",1,"NS5+polyIC_vs_NS5"
"TFIP11","UP",1,"NS5+polyIC_vs_NS5"
"TGFB1I1","DOWN",1,"NS5+polyIC_vs_NS5"
"THAP10","UP",1,"NS5+polyIC_vs_NS5"
"THAP4","UP",1,"NS5+polyIC_vs_NS5"
"THY1","DOWN",1,"NS5+polyIC_vs_NS5"
"TIAF1","DOWN",1,"NS5+polyIC_vs_NS5"
"TIFA","UP",1,"NS5+polyIC_vs_NS5"
"TIGD2","UP",1,"NS5+polyIC_vs_NS5"
"TIMM17B","UP",1,"NS5+polyIC_vs_NS5"
"TIMM8A","UP",1,"NS5+polyIC_vs_NS5"
"TIMP3","DOWN",1,"NS5+polyIC_vs_NS5"
"TLE1","UP",1,"NS5+polyIC_vs_NS5"
"TMA16","UP",1,"NS5+polyIC_vs_NS5"
"TMBIM1","DOWN",1,"NS5+polyIC_vs_NS5"
"TMCO3","DOWN",1,"NS5+polyIC_vs_NS5"
"TMEM104","DOWN",1,"NS5+polyIC_vs_NS5"
"TMEM120A","DOWN",1,"NS5+polyIC_vs_NS5"
"TMEM123","DOWN",1,"NS5+polyIC_vs_NS5"
"TMEM132A","DOWN",1,"NS5+polyIC_vs_NS5"
"TMEM14E","DOWN",1,"NS5+polyIC_vs_NS5"
"TMEM165","UP",1,"NS5+polyIC_vs_NS5"
"TMEM185B","UP",1,"NS5+polyIC_vs_NS5"
"TMEM199","UP",1,"NS5+polyIC_vs_NS5"
"TMEM214","DOWN",1,"NS5+polyIC_vs_NS5"
"TMEM242","UP",1,"NS5+polyIC_vs_NS5"
"TMEM251","UP",1,"NS5+polyIC_vs_NS5"
"TMEM60","UP",1,"NS5+polyIC_vs_NS5"
"TMEM63B","DOWN",1,"NS5+polyIC_vs_NS5"
"TMEM99","UP",1,"NS5+polyIC_vs_NS5"
"TMTC3","DOWN",1,"NS5+polyIC_vs_NS5"
"TOMM22","UP",1,"NS5+polyIC_vs_NS5"
"TOMM70A","UP",1,"NS5+polyIC_vs_NS5"
"TOP2A","UP",1,"NS5+polyIC_vs_NS5"
"TOR3A","UP",1,"NS5+polyIC_vs_NS5"
"TP53BP2","DOWN",1,"NS5+polyIC_vs_NS5"
"TPR","DOWN",1,"NS5+polyIC_vs_NS5"
"TRAPPC3","UP",1,"NS5+polyIC_vs_NS5"
"TRAPPC9","DOWN",1,"NS5+polyIC_vs_NS5"
"TRIP13","UP",1,"NS5+polyIC_vs_NS5"
"TRIP4","UP",1,"NS5+polyIC_vs_NS5"
"TRMT10C","UP",1,"NS5+polyIC_vs_NS5"
"TRMT11","UP",1,"NS5+polyIC_vs_NS5"
"TRMT112","UP",1,"NS5+polyIC_vs_NS5"
"TRMT12","UP",1,"NS5+polyIC_vs_NS5"
"TRMT5","UP",1,"NS5+polyIC_vs_NS5"
"TRMU","UP",1,"NS5+polyIC_vs_NS5"
"TROAP","UP",1,"NS5+polyIC_vs_NS5"
"TSEN54","UP",1,"NS5+polyIC_vs_NS5"
"TSFM","UP",1,"NS5+polyIC_vs_NS5"
"TSPAN15","DOWN",1,"NS5+polyIC_vs_NS5"
"TTI1","UP",1,"NS5+polyIC_vs_NS5"
"TTK","UP",1,"NS5+polyIC_vs_NS5"
"TTLL6","DOWN",1,"NS5+polyIC_vs_NS5"
"TTYH3","DOWN",1,"NS5+polyIC_vs_NS5"
"TUBB6","DOWN",1,"NS5+polyIC_vs_NS5"
"TWF2","DOWN",1,"NS5+polyIC_vs_NS5"
"UBE2Q2P1","DOWN",1,"NS5+polyIC_vs_NS5"
"UBE3B","DOWN",1,"NS5+polyIC_vs_NS5"
"UBL3","DOWN",1,"NS5+polyIC_vs_NS5"
"UBL5","UP",1,"NS5+polyIC_vs_NS5"
"UBXN6","DOWN",1,"NS5+polyIC_vs_NS5"
"UCHL5","UP",1,"NS5+polyIC_vs_NS5"
"UMPS","UP",1,"NS5+polyIC_vs_NS5"
"UNC119B","DOWN",1,"NS5+polyIC_vs_NS5"
"UNC13B","DOWN",1,"NS5+polyIC_vs_NS5"
"UNG","UP",1,"NS5+polyIC_vs_NS5"
"USP1","UP",1,"NS5+polyIC_vs_NS5"
"USP21","UP",1,"NS5+polyIC_vs_NS5"
"USP31","DOWN",1,"NS5+polyIC_vs_NS5"
"USP9X","DOWN",1,"NS5+polyIC_vs_NS5"
"UTRN","DOWN",1,"NS5+polyIC_vs_NS5"
"VAMP7","DOWN",1,"NS5+polyIC_vs_NS5"
"VCL","DOWN",1,"NS5+polyIC_vs_NS5"
"VMA21","DOWN",1,"NS5+polyIC_vs_NS5"
"VPS13C","DOWN",1,"NS5+polyIC_vs_NS5"
"VPS16","UP",1,"NS5+polyIC_vs_NS5"
"VPS25","UP",1,"NS5+polyIC_vs_NS5"
"VPS53","DOWN",1,"NS5+polyIC_vs_NS5"
"VTA1","UP",1,"NS5+polyIC_vs_NS5"
"WBP2","DOWN",1,"NS5+polyIC_vs_NS5"
"WDR48","UP",1,"NS5+polyIC_vs_NS5"
"WDR73","UP",1,"NS5+polyIC_vs_NS5"
"WWC1","UP",1,"NS5+polyIC_vs_NS5"
"XPA","UP",1,"NS5+polyIC_vs_NS5"
"YBEY","UP",1,"NS5+polyIC_vs_NS5"
"YEATS4","UP",1,"NS5+polyIC_vs_NS5"
"YTHDF1","UP",1,"NS5+polyIC_vs_NS5"
"ZBTB38","DOWN",1,"NS5+polyIC_vs_NS5"
"ZC3H8","UP",1,"NS5+polyIC_vs_NS5"
"ZC3HC1","UP",1,"NS5+polyIC_vs_NS5"
"ZDHHC11","DOWN",1,"NS5+polyIC_vs_NS5"
"ZDHHC20","DOWN",1,"NS5+polyIC_vs_NS5"
"ZDHHC6","UP",1,"NS5+polyIC_vs_NS5"
"ZDHHC7","DOWN",1,"NS5+polyIC_vs_NS5"
"ZFAND1","UP",1,"NS5+polyIC_vs_NS5"
"ZFAND3","DOWN",1,"NS5+polyIC_vs_NS5"
"ZKSCAN1","DOWN",1,"NS5+polyIC_vs_NS5"
"ZMYND11","DOWN",1,"NS5+polyIC_vs_NS5"
"ZMYND19","UP",1,"NS5+polyIC_vs_NS5"
"ZNF174","UP",1,"NS5+polyIC_vs_NS5"
"ZNF193","UP",1,"NS5+polyIC_vs_NS5"
"ZNF410","UP",1,"NS5+polyIC_vs_NS5"
"ZNF511","UP",1,"NS5+polyIC_vs_NS5"
"ZNF780B","DOWN",1,"NS5+polyIC_vs_NS5"
"ZSCAN16","UP",1,"NS5+polyIC_vs_NS5"
"ZYG11B","DOWN",1,"NS5+polyIC_vs_NS5"
"ZYX","DOWN",1,"NS5+polyIC_vs_NS5"
"AADAT","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ABCC1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"ABHD16A","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ABRACL","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ACTR3","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ACVR1B","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"ADIPOR2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"ADRM1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"AFF1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"AKIP1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"AKT1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"AMACR","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"AMMECR1L","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"ANAPC10","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ANAPC5","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ANKRD13D","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"ANKS1A","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"APBA3","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"APOH","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ARMC5","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"ARNTL","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ARPC3","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ATF7","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"ATG2A","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"ATG5","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ATP5A1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ATP6V0E1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ATP6V1C1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ATPIF1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ATRAID","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ATXN3","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"BAHD1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"BASP1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"BICD2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"BLOC1S2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"BLVRA","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"BRK1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"C11orf74","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"C12orf29","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"C14orf142","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"C14orf166","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"C19orf55","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"C19orf6","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"C1orf123","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"C4orf48","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"C8orf40","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CACTIN","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CAD","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CAMTA2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CANT1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CAPZA1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CCDC112","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CCDC132","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CCDC47","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CCDC84","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CD47","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CDKN2AIPNL","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CDKN3","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CDS2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CENPB","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CFDP1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CHAMP1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CHML","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CHMP1A","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CHTF8","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CIC","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CKB","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CLASP1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CLASRP","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CLDND1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CLEC16A","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CLIC1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CLSTN3","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CLTC","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CNN3","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CNOT7","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"COG8","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"COMMD1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"COMMD8","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"COPS8","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"COPZ1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"COQ10B","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"COX5B","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CPSF1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CPSF4","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CRIPT","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CRYZL1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CSNK2B","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CTDP1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CTDSP1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CTGF","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CTNND1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CTSZ","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CUL4B","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"CUX1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"CYP2S1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"DAB2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"DAD1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"DCAF13","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"DDIT4","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"DDRGK1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"DECR1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"DENND5A","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"DERA","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"DGCR2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"DGKD","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"DHRS4","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"DIS3L","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"DNAJA3","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"DNAJC2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"DTWD1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"DVL1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"DYNC1LI1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"DYNLL2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"E2F3","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"EAPP","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"EBAG9","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"EFHA1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"EIF2D","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"EIF3F","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"EIF3H","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"EMC9","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ENTPD6","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"EP300","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"EP400","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"EPHB4","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"ERBB2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"ERC1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"ERCC5","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ESD","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ESF1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"ETAA1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"EVPL","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"EXOC7","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FAM108A1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FAM160A2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FAM162A","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"FAM178A","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FAM193B","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FAM208A","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"FAM20B","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FAM213B","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FAM82B","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"FARSA","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FBXO38","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"FBXO4","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"FEZ2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"FHL2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"FKBP3","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"FOXA2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FOXK1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FPGS","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FRMD8","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FSTL3","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FUCA2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"FYCO1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"FZD1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"GAS2L1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"GDI2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"GEMIN4","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"GGA1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"GGA3","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"GLRX3","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"GMCL1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"GNPAT","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"GPATCH8","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"GPRC5C","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"GPRIN2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"GPRIN3","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"GRAMD1B","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"GRIPAP1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"GSE1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"GTF2H5","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"GTF3C1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HABP4","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HADHA","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HADHB","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HBP1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HEATR2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HECTD3","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HERC2P9","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HFE","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HGS","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIATL1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HIGD1A","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H2AI","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H3A","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HIST1H4L","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HNF1A","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HNF1B","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HNF4A","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HNRNPA0","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HOXA3","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"HPS5","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HSD17B7","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HSP90B1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HSPA2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HSPBAP1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HTRA2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"HYPK","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"IDNK","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"IFT52","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"IGF2BP2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"IKBKAP","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"IL18","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"IL4R","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"INF2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"INO80","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"INO80D","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"INPP1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"IPO4","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"IQCG","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"IQGAP3","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"IRGQ","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"ITPRIPL2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"JAKMIP3","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"JMJD8","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"KANSL1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"KAT6A","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"KCTD3","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"KDM3B","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"KHNYN","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"KIAA0232","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"KIAA0284","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"KIAA1429","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"KIAA1737","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"KIF21A","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"KIF5B","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"KLF13","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"KLHL22","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LACTB","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"LACTB2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"LAMTOR2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"LAPTM4A","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"LATS2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LBR","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"LDB1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LGALS3","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"LIMK1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LLGL1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LOC100128881","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LOC100129917","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LOC100288069","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LOC606724","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LRRFIP2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"LTBR","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"LYRM4","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MAP3K11","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MAP4K4","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MAP4K5","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MAPRE1","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MARCKS","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MARCKSL1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MARK2","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MARK3","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MAST4","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MATR3","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MCEE","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MDH2","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MED10","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MED16","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MED29","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MEF2D","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"METTL16","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MGC2752","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MGRN1","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MICAL3","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MOGS","DOWN",1,"NS5+polyIC_vs_GFP+polyIC"
"MRPL23","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MRPL33","UP",1,"NS5+polyIC_vs_GFP+polyIC"
"MSANTD3","UP",1,"NS5+polyIC_vs_GFP+polyIC"
